"Entry" "Name" "Uniprot_id"
1100 "Metabolic pathways" "Q9NWZ5"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "P56181"
1100 "Metabolic pathways" "P56181"
190 "Oxidative phosphorylation" "P56181"
5010 "Alzheimer's disease" "P56181"
5012 "Parkinson's disease" "P56181"
5016 "Huntington's disease" "P56181"
5340 "Primary immunodeficiency" "Q03518"
4612 "Antigen processing and presentation" "Q03518"
2010 "ABC transporters" "Q03518"
5168 "Herpes simplex infection" "Q03518"
4145 "Phagosome" "Q03518"
3040 "Spliceosome" "Q7L014"
4120 "Ubiquitin mediated proteolysis" "Q9UK22"
4141 "Protein processing in endoplasmic reticulum" "Q9UK22"
5211 "Renal cell carcinoma" "P46109"
4722 "Neurotrophin signaling pathway" "P46109"
4010 "MAPK signaling pathway" "P46109"
4910 "Insulin signaling pathway" "P46109"
5206 "MicroRNAs in cancer" "P46109"
5200 "Pathways in cancer" "P46109"
4015 "Rap1 signaling pathway" "P46109"
4810 "Regulation of actin cytoskeleton" "P46109"
5131 "Shigellosis" "P46109"
4510 "Focal adhesion" "P46109"
4012 "ErbB signaling pathway" "P46109"
5100 "Bacterial invasion of epithelial cells" "P46109"
5220 "Chronic myeloid leukemia" "P46109"
4666 "Fc gamma R-mediated phagocytosis" "P46109"
4062 "Chemokine signaling pathway" "P46109"
4140 "Regulation of autophagy" "O95352"
5206 "MicroRNAs in cancer" "P04085"
4151 "PI3K-Akt signaling pathway" "P04085"
5200 "Pathways in cancer" "P04085"
5202 "Transcriptional misregulation in cancer" "P04085"
4510 "Focal adhesion" "P04085"
5166 "HTLV-I infection" "P04085"
4060 "Cytokine-cytokine receptor interaction" "P04085"
4010 "MAPK signaling pathway" "P04085"
5218 "Melanoma" "P04085"
5215 "Prostate cancer" "P04085"
4810 "Regulation of actin cytoskeleton" "P04085"
4015 "Rap1 signaling pathway" "P04085"
4014 "Ras signaling pathway" "P04085"
5214 "Glioma" "P04085"
4540 "Gap junction" "P04085"
4740 "Olfactory transduction" "A6NKK0"
1100 "Metabolic pathways" "Q9Y6K8"
230 "Purine metabolism" "Q9Y6K8"
4740 "Olfactory transduction" "Q8NGG8"
500 "Starch and sucrose metabolism" "Q2TB90"
51 "Fructose and mannose metabolism" "Q2TB90"
52 "Galactose metabolism" "Q2TB90"
1200 "Carbon metabolism" "Q2TB90"
4910 "Insulin signaling pathway" "Q2TB90"
4930 "Type II diabetes mellitus" "Q2TB90"
4066 "HIF-1 signaling pathway" "Q2TB90"
520 "Amino sugar and nucleotide sugar metabolism" "Q2TB90"
10 "Glycolysis / Gluconeogenesis" "Q2TB90"
1100 "Metabolic pathways" "Q2TB90"
4973 "Carbohydrate digestion and absorption" "Q2TB90"
524 "Butirosin and neomycin biosynthesis" "Q2TB90"
4725 "Cholinergic synapse" "P06241"
5130 "Pathogenic Escherichia coli infection" "P06241"
5416 "Viral myocarditis" "P06241"
4660 "T cell receptor signaling pathway" "P06241"
4360 "Axon guidance" "P06241"
4650 "Natural killer cell mediated cytotoxicity" "P06241"
4510 "Focal adhesion" "P06241"
4664 "Fc epsilon RI signaling pathway" "P06241"
4380 "Osteoclast differentiation" "P06241"
5162 "Measles" "P06241"
5020 "Prion diseases" "P06241"
4520 "Adherens junction" "P06241"
1040 "Biosynthesis of unsaturated fatty acids" "Q9NXB9"
1212 "Fatty acid metabolism" "Q9NXB9"
62 "Fatty acid elongation" "Q9NXB9"
5206 "MicroRNAs in cancer" "Q96LC9"
4144 "Endocytosis" "Q96P50"
5169 "Epstein-Barr virus infection" "Q7KZF4"
5203 "Viral carcinogenesis" "Q7KZF4"
860 "Porphyrin and chlorophyll metabolism" "O60656"
982 "Drug metabolism - cytochrome P450" "O60656"
140 "Steroid hormone biosynthesis" "O60656"
983 "Drug metabolism - other enzymes" "O60656"
53 "Ascorbate and aldarate metabolism" "O60656"
40 "Pentose and glucuronate interconversions" "O60656"
5204 "Chemical carcinogenesis" "O60656"
830 "Retinol metabolism" "O60656"
980 "Metabolism of xenobiotics by cytochrome P450" "O60656"
1100 "Metabolic pathways" "O60656"
500 "Starch and sucrose metabolism" "O60656"
1100 "Metabolic pathways" "Q75T13"
563 "Glycosylphosphatidylinositol(GPI)-anchor biosynthesis" "Q75T13"
620 "Pyruvate metabolism" "P49189"
410 "beta-Alanine metabolism" "P49189"
340 "Histidine metabolism" "P49189"
10 "Glycolysis / Gluconeogenesis" "P49189"
380 "Tryptophan metabolism" "P49189"
280 "Valine, leucine and isoleucine degradation" "P49189"
1100 "Metabolic pathways" "P49189"
330 "Arginine and proline metabolism" "P49189"
53 "Ascorbate and aldarate metabolism" "P49189"
561 "Glycerolipid metabolism" "P49189"
640 "Propanoate metabolism" "P49189"
310 "Lysine degradation" "P49189"
71 "Fatty acid degradation" "P49189"
4146 "Peroxisome" "Q8WVX9"
982 "Drug metabolism - cytochrome P450" "Q01740"
230 "Purine metabolism" "P54819"
1100 "Metabolic pathways" "P54819"
4110 "Cell cycle" "Q9BS18"
4120 "Ubiquitin mediated proteolysis" "Q9BS18"
4114 "Oocyte meiosis" "Q9BS18"
4914 "Progesterone-mediated oocyte maturation" "Q9BS18"
310 "Lysine degradation" "Q9H5I1"
4740 "Olfactory transduction" "A6NMS3"
4810 "Regulation of actin cytoskeleton" "Q8TBX8"
4070 "Phosphatidylinositol signaling system" "Q8TBX8"
562 "Inositol phosphate metabolism" "Q8TBX8"
230 "Purine metabolism" "O76074"
4261 "Adrenergic signaling in cardiomyocytes" "P12829"
4260 "Cardiac muscle contraction" "P12829"
4360 "Axon guidance" "Q9H3S1"
5203 "Viral carcinogenesis" "P0C1H6"
5034 "Alcoholism" "P0C1H6"
5322 "Systemic lupus erythematosus" "P0C1H6"
4918 "Thyroid hormone synthesis" "P07307"
4330 "Notch signaling pathway" "P49757"
3410 "Base excision repair" "Q96FI4"
5016 "Huntington's disease" "P42858"
4610 "Complement and coagulation cascades" "P21730"
5150 "Staphylococcus aureus infection" "P21730"
4080 "Neuroactive ligand-receptor interaction" "P21730"
4360 "Axon guidance" "Q7Z6B7"
1100 "Metabolic pathways" "O43292"
563 "Glycosylphosphatidylinositol(GPI)-anchor biosynthesis" "O43292"
230 "Purine metabolism" "Q9Y5L3"
3440 "Homologous recombination" "P54132"
3460 "Fanconi anemia pathway" "P54132"
3010 "Ribosome" "P46783"
4141 "Protein processing in endoplasmic reticulum" "O94979"
5169 "Epstein-Barr virus infection" "Q9Y535"
1100 "Metabolic pathways" "Q9Y535"
4623 "Cytosolic DNA-sensing pathway" "Q9Y535"
3020 "RNA polymerase" "Q9Y535"
240 "Pyrimidine metabolism" "Q9Y535"
230 "Purine metabolism" "Q9Y535"
5130 "Pathogenic Escherichia coli infection" "Q16625"
4514 "Cell adhesion molecules (CAMs)" "Q16625"
5160 "Hepatitis C" "Q16625"
4670 "Leukocyte transendothelial migration" "Q16625"
4530 "Tight junction" "Q16625"
4142 "Lysosome" "Q9Y2T2"
4740 "Olfactory transduction" "Q8NGV7"
4740 "Olfactory transduction" "Q8NG80"
4144 "Endocytosis" "Q14161"
970 "Aminoacyl-tRNA biosynthesis" "P23381"
4261 "Adrenergic signaling in cardiomyocytes" "P12883"
5414 "Dilated cardiomyopathy" "P12883"
5416 "Viral myocarditis" "P12883"
5410 "Hypertrophic cardiomyopathy (HCM)" "P12883"
4530 "Tight junction" "P12883"
4260 "Cardiac muscle contraction" "P12883"
1100 "Metabolic pathways" "Q53H12"
561 "Glycerolipid metabolism" "Q53H12"
4974 "Protein digestion and absorption" "P39060"
4145 "Phagosome" "P24071"
5150 "Staphylococcus aureus infection" "P24071"
100 "Steroid biosynthesis" "Q9UBM7"
1100 "Metabolic pathways" "Q9UBM7"
5166 "HTLV-I infection" "Q9Y4A5"
4726 "Serotonergic synapse" "A0A0B4J205"
562 "Inositol phosphate metabolism" "O15056"
4070 "Phosphatidylinositol signaling system" "O15056"
1100 "Metabolic pathways" "O15056"
4710 "Circadian rhythm" "Q9UKT7"
4120 "Ubiquitin mediated proteolysis" "P62256"
4144 "Endocytosis" "Q7L804"
5145 "Toxoplasmosis" "P98170"
4210 "Apoptosis" "P98170"
5166 "HTLV-I infection" "P98170"
4064 "NF-kappa B signaling pathway" "P98170"
5222 "Small cell lung cancer" "P98170"
4120 "Ubiquitin mediated proteolysis" "P98170"
4510 "Focal adhesion" "P98170"
5200 "Pathways in cancer" "P98170"
4666 "Fc gamma R-mediated phagocytosis" "P50570"
4721 "Synaptic vesicle cycle" "P50570"
5100 "Bacterial invasion of epithelial cells" "P50570"
4961 "Endocrine and other factor-regulated calcium reabsorption" "P50570"
4144 "Endocytosis" "P50570"
5200 "Pathways in cancer" "P07949"
5216 "Thyroid cancer" "P07949"
4144 "Endocytosis" "P07949"
5168 "Herpes simplex infection" "Q92956"
4060 "Cytokine-cytokine receptor interaction" "Q92956"
4740 "Olfactory transduction" "Q8NHC8"
3420 "Nucleotide excision repair" "P28715"
5205 "Proteoglycans in cancer" "P25445"
5162 "Measles" "P25445"
5143 "African trypanosomiasis" "P25445"
5010 "Alzheimer's disease" "P25445"
5320 "Autoimmune thyroid disease" "P25445"
5168 "Herpes simplex infection" "P25445"
5161 "Hepatitis B" "P25445"
5200 "Pathways in cancer" "P25445"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "P25445"
4210 "Apoptosis" "P25445"
4060 "Cytokine-cytokine receptor interaction" "P25445"
5330 "Allograft rejection" "P25445"
4940 "Type I diabetes mellitus" "P25445"
4010 "MAPK signaling pathway" "P25445"
5164 "Influenza A" "P25445"
4650 "Natural killer cell mediated cytotoxicity" "P25445"
4668 "TNF signaling pathway" "P25445"
5332 "Graft-versus-host disease" "P25445"
5142 "Chagas disease (American trypanosomiasis)" "P25445"
4115 "p53 signaling pathway" "P25445"
1100 "Metabolic pathways" "Q16718"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "Q16718"
5010 "Alzheimer's disease" "Q16718"
5016 "Huntington's disease" "Q16718"
190 "Oxidative phosphorylation" "Q16718"
5012 "Parkinson's disease" "Q16718"
4141 "Protein processing in endoplasmic reticulum" "Q9H347"
4142 "Lysosome" "Q9NRA2"
3430 "Mismatch repair" "Q9UHC1"
4740 "Olfactory transduction" "Q8NGX0"
4610 "Complement and coagulation cascades" "P01009"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "P36956"
4910 "Insulin signaling pathway" "P36956"
3420 "Nucleotide excision repair" "Q03468"
3018 "RNA degradation" "Q13901"
5203 "Viral carcinogenesis" "P29084"
5169 "Epstein-Barr virus infection" "P29084"
3022 "Basal transcription factors" "P29084"
400 "Phenylalanine, tyrosine and tryptophan biosynthesis" "P17735"
350 "Tyrosine metabolism" "P17735"
1100 "Metabolic pathways" "P17735"
130 "Ubiquinone and other terpenoid-quinone biosynthesis" "P17735"
1230 "Biosynthesis of amino acids" "P17735"
360 "Phenylalanine metabolism" "P17735"
270 "Cysteine and methionine metabolism" "P17735"
4120 "Ubiquitin mediated proteolysis" "O00308"
3018 "RNA degradation" "Q9NY30"
4380 "Osteoclast differentiation" "P78324"
5146 "Amoebiasis" "Q13751"
5145 "Toxoplasmosis" "Q13751"
5222 "Small cell lung cancer" "Q13751"
4510 "Focal adhesion" "Q13751"
4151 "PI3K-Akt signaling pathway" "Q13751"
5200 "Pathways in cancer" "Q13751"
4512 "ECM-receptor interaction" "Q13751"
4974 "Protein digestion and absorption" "Q8IZC6"
4151 "PI3K-Akt signaling pathway" "Q8IZC6"
4512 "ECM-receptor interaction" "Q8IZC6"
4510 "Focal adhesion" "Q8IZC6"
5146 "Amoebiasis" "Q8IZC6"
3320 "PPAR signaling pathway" "Q9ULC5"
4146 "Peroxisome" "Q9ULC5"
4920 "Adipocytokine signaling pathway" "Q9ULC5"
1212 "Fatty acid metabolism" "Q9ULC5"
71 "Fatty acid degradation" "Q9ULC5"
1100 "Metabolic pathways" "Q9ULC5"
3050 "Proteasome" "O00232"
5169 "Epstein-Barr virus infection" "O00232"
4740 "Olfactory transduction" "Q96RC9"
380 "Tryptophan metabolism" "Q8TDX5"
1100 "Metabolic pathways" "Q8TDX5"
4390 "Hippo signaling pathway" "Q96NE9"
4114 "Oocyte meiosis" "Q13042"
4110 "Cell cycle" "Q13042"
5166 "HTLV-I infection" "Q13042"
4914 "Progesterone-mediated oocyte maturation" "Q13042"
4120 "Ubiquitin mediated proteolysis" "Q13042"
3013 "RNA transport" "P46060"
4666 "Fc gamma R-mediated phagocytosis" "P49418"
1100 "Metabolic pathways" "Q8NCL4"
512 "Mucin type O-Glycan biosynthesis" "Q8NCL4"
3015 "mRNA surveillance pathway" "Q9HAU5"
3013 "RNA transport" "Q9HAU5"
4020 "Calcium signaling pathway" "Q96SN7"
4630 "Jak-STAT signaling pathway" "Q7Z698"
1100 "Metabolic pathways" "P48449"
100 "Steroid biosynthesis" "P48449"
1040 "Biosynthesis of unsaturated fatty acids" "O15254"
1100 "Metabolic pathways" "O15254"
71 "Fatty acid degradation" "O15254"
4146 "Peroxisome" "O15254"
3320 "PPAR signaling pathway" "O15254"
1212 "Fatty acid metabolism" "O15254"
592 "alpha-Linolenic acid metabolism" "O15254"
5211 "Renal cell carcinoma" "P62834"
4015 "Rap1 signaling pathway" "P62834"
4722 "Neurotrophin signaling pathway" "P62834"
4670 "Leukocyte transendothelial migration" "P62834"
4010 "MAPK signaling pathway" "P62834"
4014 "Ras signaling pathway" "P62834"
4720 "Long-term potentiation" "P62834"
4062 "Chemokine signaling pathway" "P62834"
4972 "Pancreatic secretion" "P62834"
4510 "Focal adhesion" "P62834"
4360 "Axon guidance" "Q92854"
4080 "Neuroactive ligand-receptor interaction" "P10828"
4919 "Thyroid hormone signaling pathway" "P10828"
5100 "Bacterial invasion of epithelial cells" "Q96DR7"
4120 "Ubiquitin mediated proteolysis" "O00762"
3010 "Ribosome" "P62854"
4672 "Intestinal immune network for IgA production" "P01833"
4727 "GABAergic synapse" "P47869"
5032 "Morphine addiction" "P47869"
5033 "Nicotine addiction" "P47869"
4080 "Neuroactive ligand-receptor interaction" "P47869"
4723 "Retrograde endocannabinoid signaling" "P47869"
565 "Ether lipid metabolism" "Q8IV08"
564 "Glycerophospholipid metabolism" "Q8IV08"
1100 "Metabolic pathways" "Q8IV08"
1100 "Metabolic pathways" "O60476"
510 "N-Glycan biosynthesis" "O60476"
4141 "Protein processing in endoplasmic reticulum" "O60476"
4962 "Vasopressin-regulated water reabsorption" "Q14204"
4145 "Phagosome" "Q14204"
5132 "Salmonella infection" "Q14204"
4080 "Neuroactive ligand-receptor interaction" "P43115"
4020 "Calcium signaling pathway" "P43115"
4146 "Peroxisome" "O75381"
2010 "ABC transporters" "Q96J66"
5031 "Amphetamine addiction" "Q7LC44"
5164 "Influenza A" "P14324"
900 "Terpenoid backbone biosynthesis" "P14324"
1100 "Metabolic pathways" "P14324"
5166 "HTLV-I infection" "P14324"
4120 "Ubiquitin mediated proteolysis" "Q8IUQ4"
4115 "p53 signaling pathway" "Q8IUQ4"
4310 "Wnt signaling pathway" "Q8IUQ4"
4140 "Regulation of autophagy" "Q99570"
4320 "Dorso-ventral axis formation" "Q8TC59"
5169 "Epstein-Barr virus infection" "P20701"
5144 "Malaria" "P20701"
5166 "HTLV-I infection" "P20701"
4514 "Cell adhesion molecules (CAMs)" "P20701"
4810 "Regulation of actin cytoskeleton" "P20701"
4015 "Rap1 signaling pathway" "P20701"
5150 "Staphylococcus aureus infection" "P20701"
4670 "Leukocyte transendothelial migration" "P20701"
5323 "Rheumatoid arthritis" "P20701"
5416 "Viral myocarditis" "P20701"
4650 "Natural killer cell mediated cytotoxicity" "P20701"
4012 "ErbB signaling pathway" "Q02297"
1212 "Fatty acid metabolism" "P49748"
71 "Fatty acid degradation" "P49748"
1100 "Metabolic pathways" "P49748"
3450 "Non-homologous end-joining" "Q9H9Q4"
4261 "Adrenergic signaling in cardiomyocytes" "P54289"
4010 "MAPK signaling pathway" "P54289"
5410 "Hypertrophic cardiomyopathy (HCM)" "P54289"
4260 "Cardiac muscle contraction" "P54289"
5414 "Dilated cardiomyopathy" "P54289"
5412 "Arrhythmogenic right ventricular cardiomyopathy (ARVC)" "P54289"
5162 "Measles" "O14798"
5164 "Influenza A" "O14798"
4650 "Natural killer cell mediated cytotoxicity" "O14798"
4210 "Apoptosis" "O14798"
4060 "Cytokine-cytokine receptor interaction" "O14798"
3450 "Non-homologous end-joining" "P49917"
4146 "Peroxisome" "O14678"
2010 "ABC transporters" "O14678"
5034 "Alcoholism" "O60814"
5203 "Viral carcinogenesis" "O60814"
5322 "Systemic lupus erythematosus" "O60814"
4142 "Lysosome" "P11717"
5203 "Viral carcinogenesis" "Q14160"
4390 "Hippo signaling pathway" "Q14160"
4330 "Notch signaling pathway" "O00587"
514 "Other types of O-glycan biosynthesis" "O00587"
5203 "Viral carcinogenesis" "Q14839"
4146 "Peroxisome" "P28328"
5200 "Pathways in cancer" "Q9NS23"
5206 "MicroRNAs in cancer" "Q9NS23"
4390 "Hippo signaling pathway" "Q9NS23"
5223 "Non-small cell lung cancer" "Q9NS23"
4014 "Ras signaling pathway" "Q9NS23"
5219 "Bladder cancer" "Q9NS23"
1100 "Metabolic pathways" "P32321"
240 "Pyrimidine metabolism" "P32321"
1100 "Metabolic pathways" "O43272"
330 "Arginine and proline metabolism" "O43272"
5205 "Proteoglycans in cancer" "Q01484"
5010 "Alzheimer's disease" "O14983"
4020 "Calcium signaling pathway" "O14983"
4972 "Pancreatic secretion" "O14983"
4920 "Adipocytokine signaling pathway" "Q86V24"
4932 "Non-alcoholic fatty liver disease (NAFLD)" "Q86V24"
5168 "Herpes simplex infection" "Q96EZ8"
4142 "Lysosome" "P17900"
1100 "Metabolic pathways" "Q9Y6K0"
564 "Glycerophospholipid metabolism" "Q9Y6K0"
565 "Ether lipid metabolism" "Q9Y6K0"
3440 "Homologous recombination" "O95985"
3460 "Fanconi anemia pathway" "O95985"
4650 "Natural killer cell mediated cytotoxicity" "Q8TD07"
4120 "Ubiquitin mediated proteolysis" "A0A087WY85"
4141 "Protein processing in endoplasmic reticulum" "A0A087WY85"
4620 "Toll-like receptor signaling pathway" "Q13568"
4974 "Protein digestion and absorption" "P20849"
4740 "Olfactory transduction" "Q8NGC1"
4740 "Olfactory transduction" "Q8NGF7"
4114 "Oocyte meiosis" "J3QS46"
4110 "Cell cycle" "J3QS46"
4914 "Progesterone-mediated oocyte maturation" "J3QS46"
5166 "HTLV-I infection" "J3QS46"
4120 "Ubiquitin mediated proteolysis" "J3QS46"
4150 "mTOR signaling pathway" "Q6R327"
5130 "Pathogenic Escherichia coli infection" "P60709"
4530 "Tight junction" "P60709"
4670 "Leukocyte transendothelial migration" "P60709"
5414 "Dilated cardiomyopathy" "P60709"
5100 "Bacterial invasion of epithelial cells" "P60709"
5410 "Hypertrophic cardiomyopathy (HCM)" "P60709"
5205 "Proteoglycans in cancer" "P60709"
4971 "Gastric acid secretion" "P60709"
5132 "Salmonella infection" "P60709"
4015 "Rap1 signaling pathway" "P60709"
5131 "Shigellosis" "P60709"
5412 "Arrhythmogenic right ventricular cardiomyopathy (ARVC)" "P60709"
5164 "Influenza A" "P60709"
5416 "Viral myocarditis" "P60709"
4390 "Hippo signaling pathway" "P60709"
4810 "Regulation of actin cytoskeleton" "P60709"
4510 "Focal adhesion" "P60709"
4145 "Phagosome" "P60709"
4520 "Adherens junction" "P60709"
4919 "Thyroid hormone signaling pathway" "P60709"
5110 "Vibrio cholerae infection" "P60709"
4911 "Insulin secretion" "P09681"
4920 "Adipocytokine signaling pathway" "O95573"
1212 "Fatty acid metabolism" "O95573"
71 "Fatty acid degradation" "O95573"
1100 "Metabolic pathways" "O95573"
4146 "Peroxisome" "O95573"
3320 "PPAR signaling pathway" "O95573"
4110 "Cell cycle" "Q8NDV3"
4114 "Oocyte meiosis" "Q8NDV3"
3008 "Ribosome biogenesis in eukaryotes" "Q969H6"
3013 "RNA transport" "Q969H6"
4919 "Thyroid hormone signaling pathway" "P26678"
4020 "Calcium signaling pathway" "P26678"
4261 "Adrenergic signaling in cardiomyocytes" "P26678"
5414 "Dilated cardiomyopathy" "P26678"
3013 "RNA transport" "P51114"
4010 "MAPK signaling pathway" "O95382"
4080 "Neuroactive ligand-receptor interaction" "P30874"
4971 "Gastric acid secretion" "P30874"
4142 "Lysosome" "Q10567"
4360 "Axon guidance" "Q9P283"
4740 "Olfactory transduction" "Q8NGF3"
4740 "Olfactory transduction" "Q8NHC5"
4672 "Intestinal immune network for IgA production" "P51686"
4060 "Cytokine-cytokine receptor interaction" "P51686"
4062 "Chemokine signaling pathway" "P51686"
563 "Glycosylphosphatidylinositol(GPI)-anchor biosynthesis" "O95427"
1100 "Metabolic pathways" "O95427"
770 "Pantothenate and CoA biosynthesis" "O14638"
230 "Purine metabolism" "O14638"
760 "Nicotinate and nicotinamide metabolism" "O14638"
740 "Riboflavin metabolism" "O14638"
